Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
ccfadc3e-800d-4a23-9dcc-c45e37f38578,5b499282-98cb-454c-a436-102a2934e3e9,Charged Off,322212.0,Short Term,631.0,1242961.0,10,Rent,Debt Consolidation,18198.96,16.7,15.0,3.0,0.0,185212.0,214896.0,0.0,0.0
85f17152-134c-4557-8f26-8b183a93964c,f105f0d7-0083-4f84-a453-00095e9cc8b0,Fully Paid,479622.0,Short Term,745.0,1557772.0,7,Rent,Debt Consolidation,21029.96,20.8,26.0,9.0,0.0,526927.0,735086.0,0.0,0.0
2e630412-1f67-4d7b-a8f4-1841d20172ff,a792c4e7-119c-4101-9096-3a3a5925ff92,Charged Off,540782.0,Long Term,710.0,2335176.0,2,Rent,Debt Consolidation,8795.86,16.7,4.0,10.0,0.0,183141.0,479754.0,0.0,0.0
97bcc072-6e0b-48df-8dc7-b2ed16d3ecef,d893ffeb-ad4b-47ec-a69e-7bd6795db88d,Fully Paid,492316.0,Long Term,732.0,1366404.0,2,Home Mortgage,Debt Consolidation,31996.76,13.9,24.0,15.0,0.0,186979.0,524238.0,0.0,0.0
aaeb24c2-5408-4a71-9080-a667854d66fe,c9cafff6-3476-4471-a40c-916e1c84468e,Fully Paid,306482.0,Short Term,749.0,2850532.0,3,Own Home,Debt Consolidation,23065.62,22.5,30.0,6.0,0.0,164901.0,390478.0,0.0,0.0
8c8760c6-5be0-4de8-8924-a081948edeb2,63c2378a-782b-4047-9157-a9d8e9b7d7c5,Fully Paid,261338.0,Short Term,744.0,1504648.0,7,Home Mortgage,Home Improvements,26707.54,24.8,25.0,17.0,0.0,611724.0,1271666.0,0.0,0.0
e7ff70ef-c1f5-4a64-9231-94c1b7686b72,2f487dd1-787d-4cc6-a602-710821463879,Fully Paid,398090.0,Short Term,736.0,1298289.0,7,Own Home,Debt Consolidation,23152.64,12.8,64.0,11.0,0.0,305520.0,402446.0,0.0,0.0
76c658d7-9191-4b5c-ab3a-e6bb640b1968,2087f302-7598-4b95-9fb2-fec077401913,Fully Paid,266948.0,Short Term,709.0,1085109.0,9,Rent,Debt Consolidation,19441.37,13.3,20.0,8.0,0.0,140144.0,209088.0,0.0,0.0
3cb85c44-601c-4627-a10f-188c015bcae2,9c69ea75-6751-4385-a0c9-728ae3a0867d,Fully Paid,67804.0,Short Term,743.0,1049313.0,10,Home Mortgage,Medical Bills,10930.32,18.8,72.0,5.0,0.0,36537.0,60786.0,0.0,0.0
7c3b389d-8ad3-4c38-9e04-3634acf1eb6e,ea0899fe-a582-4d2b-9cdd-3937424417d2,Fully Paid,310288.0,Short Term,702.0,933242.0,6,Home Mortgage,Debt Consolidation,13687.41,10.9,19.0,10.0,0.0,141474.0,180004.0,0.0,0.0
8e690927-6331-46c4-8ce7-30284d4336a2,cf075a6a-36e5-4f5c-bad9-305c4761787c,Fully Paid,218086.0,Short Term,746.0,2034140.0,6,Rent,Debt Consolidation,6797.44,20.9,5.0,14.0,0.0,101764.0,1144000.0,0.0,0.0
b7597c33-f69b-4385-a6f8-ace2e47ae602,e441d72c-6d6d-4a58-8f03-a299539d109e,Fully Paid,334202.0,Short Term,736.0,1346891.0,10,Home Mortgage,Debt Consolidation,2581.53,13.2,41.0,6.0,0.0,82213.0,158136.0,0.0,0.0
f2f579b8-da41-41a9-a8c0-96aa068f6597,78e79edc-475a-476f-bf62-0fc0b4c41f27,Charged Off,378884.0,Long Term,680.0,1832398.0,10,Rent,Debt Consolidation,7192.07,25.3,25.0,10.0,0.0,232883.0,370414.0,0.0,0.0
0e19a0a0-3d84-4206-b30f-763bd6e046e0,8714cec8-f1cf-4764-a01d-d7f55acdcbd9,Charged Off,276386.0,Long Term,657.0,750348.0,3,Home Mortgage,Debt Consolidation,19196.27,12.1,45.0,16.0,0.0,217835.0,475882.0,0.0,0.0
261b6a45-12d3-44c9-b9da-7b7b5116e30d,a42c1133-5e03-45a5-8527-b5c3db54b396,Charged Off,173734.0,Short Term,729.0,1275337.0,0,Home Mortgage,Debt Consolidation,22424.75,14.8,21.0,12.0,0.0,244302.0,431860.0,0.0,0.0
a3c53292-9535-47cf-b50f-72cb3ad7c59a,f23c09b2-5d43-4309-a2fa-9c15c6bfd1b9,Fully Paid,492822.0,Long Term,701.0,1194017.0,4,Home Mortgage,Debt Consolidation,37910.13,13.0,47.0,13.0,0.0,274664.0,770066.0,0.0,0.0
4ae51fdd-acd5-4b6f-8290-ea8d68348ce8,285e763f-ffc5-4e2d-97a2-0cae183331d5,Fully Paid,335412.0,Short Term,724.0,1004207.0,5,Home Mortgage,Debt Consolidation,17657.27,11.1,35.0,8.0,0.0,91789.0,201300.0,0.0,0.0
667670f8-aafc-4a8f-bd14-9b9645679e84,1dee8464-7909-4527-9ef4-c861947e3122,Fully Paid,251152.0,Short Term,740.0,1032878.0,8,Home Mortgage,Debt Consolidation,14718.54,15.2,34.0,10.0,0.0,217987.0,438988.0,0.0,0.0
393ef7da-8e16-4b28-9507-3e4d9d1e4238,4d12b077-8d5a-485e-81ad-97a82fd273bf,Fully Paid,395978.0,Short Term,734.0,2064084.0,4,Home Mortgage,major_purchase,13863.73,17.6,74.0,10.0,0.0,215650.0,632170.0,0.0,0.0
c8accb10-2fed-4bfc-98cd-a8fdea848de8,376c897c-07a2-4d98-95e3-799ba22326da,Fully Paid,108372.0,Short Term,740.0,2152662.0,10,Home Mortgage,Debt Consolidation,17885.08,14.2,41.0,6.0,0.0,93556.0,140866.0,0.0,0.0
5286986c-5cae-4c24-8062-f40c0beb714a,2a31b64a-f5f4-4017-91c3-62aedfcc9601,Fully Paid,213708.0,Short Term,742.0,643606.0,10,Home Mortgage,Debt Consolidation,11477.71,27.5,56.0,10.0,0.0,176928.0,547800.0,0.0,0.0
4a09c8d0-0fc5-4d5f-acfd-3be42ffc2682,32b7b291-f71d-4da5-85eb-ab0d32b36d53,Charged Off,323444.0,Short Term,715.0,875235.0,10,Home Mortgage,Debt Consolidation,5455.66,18.2,21.0,6.0,0.0,91542.0,200376.0,0.0,0.0
8bb4761b-47d4-437e-b769-54669b219b58,665c1a67-9817-4698-b2b4-1df1ef0c42e9,Fully Paid,533346.0,Long Term,715.0,1097155.0,0,Rent,Debt Consolidation,17920.04,28.3,47.0,7.0,0.0,272517.0,496914.0,0.0,0.0
a6db9955-abd9-40d9-ad09-a50e22bc4716,39115392-7275-42ff-97ea-0efa7549f1a5,Charged Off,445808.0,Short Term,729.0,1925080.0,10,Rent,Debt Consolidation,14020.86,16.9,67.0,7.0,0.0,129029.0,287320.0,0.0,0.0
b2517a30-2ef9-48a4-90b6-4e3d2f8d1bc7,b8b310d6-accc-42fa-8f4d-4a8481c4b7cc,Fully Paid,311476.0,Long Term,723.0,1729323.0,8,Home Mortgage,Debt Consolidation,22625.39,22.2,43.0,19.0,0.0,197562.0,1906322.0,0.0,0.0
77da4b0a-44c5-435f-ba02-c8ad4589dd2c,bcbe8235-c7d9-4e8f-8e72-e1dd380895ff,Fully Paid,142868.0,Short Term,679.0,963965.0,6,Rent,Other,5125.06,11.8,32.0,4.0,0.0,0.0,0.0,0.0,0.0
7d616273-4e96-48db-8c02-52af2aac9bca,c742cce0-438a-4bd4-ba99-9ac520608067,Charged Off,375804.0,Short Term,745.0,2577312.0,10,Home Mortgage,Debt Consolidation,25773.12,16.2,6.0,14.0,0.0,379316.0,1525062.0,0.0,0.0
58f0bba0-f7b0-4c4f-a2a6-4bba180c4e87,816e679b-9711-4d0b-a5a3-4ef375298bb6,Fully Paid,667326.0,Short Term,738.0,1440827.0,0,Home Mortgage,Debt Consolidation,24133.61,27.7,31.0,8.0,0.0,535572.0,703120.0,0.0,0.0
208641da-59b4-470a-bc2c-0caf0f4143e7,c87213f2-6efd-4e7c-9b99-0b76f4e9fccd,Charged Off,258412.0,Short Term,734.0,679231.0,6,Home Mortgage,Debt Consolidation,9905.46,10.6,15.0,15.0,0.0,290054.0,494626.0,0.0,0.0
c161b75e-c925-4592-bf38-9aa505486dbe,13f860f3-73e4-4d7b-a6e6-82a7d0fe8df5,Fully Paid,173624.0,Short Term,713.0,1405772.0,5,Rent,Debt Consolidation,24835.09,11.3,71.0,11.0,0.0,234745.0,313874.0,0.0,0.0
e719720d-5bb0-4f99-b389-df279c8df340,6cb3ef34-2c65-4269-a29a-a9ce5174c19f,Fully Paid,348414.0,Short Term,725.0,1410465.0,10,Home Mortgage,other,22097.38,15.3,33.0,9.0,0.0,271244.0,444224.0,0.0,0.0
2a11342a-76e1-4327-91dd-ddaac71130fb,3e77a3f1-c4b1-49d1-a701-ae14c5697903,Fully Paid,368742.0,Short Term,742.0,1194245.0,10,Rent,Debt Consolidation,9872.4,20.7,74.0,10.0,0.0,187435.0,483362.0,0.0,0.0
b03f80c2-f1be-4e0d-b589-3821ee0221b9,e489c61d-147f-4d82-a7fe-38a6c2016365,Fully Paid,223476.0,Short Term,697.0,1891412.0,10,Home Mortgage,Debt Consolidation,29474.7,17.0,8.0,12.0,1.0,209931.0,353320.0,0.0,0.0
10d5cb1a-42fd-494a-8f83-fe4b6adb9f53,5feb89c9-f330-4326-b4e0-94ad8e6187c9,Fully Paid,260678.0,Short Term,733.0,1007437.0,10,Home Mortgage,Debt Consolidation,18469.9,15.6,61.0,11.0,0.0,474411.0,707894.0,0.0,0.0
937b52f9-33db-4dfd-acde-479fcbf8250e,9032515f-2bbd-417d-9b41-c3e5dbc09627,Charged Off,190564.0,Short Term,745.0,813162.0,0,Rent,Debt Consolidation,19583.68,16.1,26.0,5.0,0.0,116394.0,170390.0,0.0,0.0
0d3341ef-57cc-4217-8ba8-6c9d6977a2a7,f15095ad-ebd5-48e0-8162-7d06157dd735,Fully Paid,156728.0,Short Term,740.0,837767.0,0,Rent,Debt Consolidation,13892.99,18.1,18.0,4.0,0.0,52649.0,170302.0,0.0,0.0
73a7314b-09f6-45c3-82b1-6f79b0b2e4f7,b692c58f-a07a-42b8-9ccf-3b8d30d76f14,Fully Paid,110528.0,Short Term,727.0,1500468.0,10,Home Mortgage,Debt Consolidation,13754.29,17.0,71.0,7.0,0.0,161291.0,194524.0,0.0,0.0
022f7297-2c38-49ab-9573-b2dae65f4e0e,3ec53c8f-8cf3-4855-b2c5-2ce2fb9fa30e,Charged Off,134156.0,Short Term,738.0,675906.0,4,Rent,Debt Consolidation,11715.78,12.6,41.0,12.0,0.0,117059.0,281820.0,0.0,0.0
ab6cb29e-cb59-4998-89b6-1514cd2e1e77,da0cd4bf-0b05-4724-bf1c-5c8eecc0880a,Fully Paid,265342.0,Long Term,704.0,1374973.0,9,Rent,Debt Consolidation,14781.05,17.1,26.0,8.0,0.0,159828.0,190190.0,0.0,0.0
2498a3fe-627a-4147-bcb8-855efaefcac1,e75a7f4c-2bac-41f5-ab41-ef5c09676822,Charged Off,401236.0,Long Term,643.0,1424563.0,4,Home Mortgage,Debt Consolidation,7609.5,12.6,49.0,8.0,0.0,256348.0,497178.0,0.0,0.0
073d593d-c1fe-4d01-8c59-c4bd3a7cfea3,f1ccd736-8194-462b-b4c2-e659aadcf0c9,Fully Paid,219494.0,Long Term,716.0,1393802.0,3,Home Mortgage,Debt Consolidation,36122.42,14.5,6.0,16.0,0.0,129390.0,453970.0,0.0,0.0
d2c65823-f6a9-497b-b76b-9a0f8fca20e6,f5fc0282-8963-446f-9cc4-082777edf494,Charged Off,117282.0,Long Term,627.0,1140418.0,0,Own Home,Debt Consolidation,16916.27,18.4,10.0,7.0,0.0,200488.0,238832.0,0.0,0.0
cdd9df1b-73cd-4088-9389-74e126c87ae9,ac048ee9-ad7e-4cd2-a6c9-543cd20c5c1d,Fully Paid,171688.0,Short Term,740.0,1390097.0,7,Home Mortgage,Debt Consolidation,5039.18,13.0,68.0,9.0,0.0,110504.0,309056.0,0.0,0.0
5bda9ab0-4350-46c1-ac01-ea4edbe9fab9,76a1a74b-3267-48e1-9dd1-1a876b047f6f,Fully Paid,246070.0,Short Term,750.0,1897530.0,3,Home Mortgage,Debt Consolidation,19133.38,16.8,42.0,14.0,0.0,585998.0,1600280.0,0.0,0.0
dcf88854-6495-4d2d-b7b6-c8f1f85d952c,15681d46-f761-4c93-bd83-36f5635f0b34,Charged Off,515548.0,Long Term,730.0,989957.0,10,Home Mortgage,Debt Consolidation,8496.99,23.4,25.0,5.0,0.0,188803.0,243452.0,0.0,0.0
8a1875e5-ee82-41c9-a86a-d2fe87b47e84,491a6659-f878-481e-ab4b-dcee6a66fc8b,Charged Off,106128.0,Short Term,701.0,782819.0,5,Rent,Debt Consolidation,3033.54,13.7,6.0,7.0,0.0,60800.0,214610.0,0.0,0.0
91d77b47-8197-4833-854b-a0207ba53356,5d891007-15fe-4434-8d96-a21b4d1ce4d5,Fully Paid,673728.0,Short Term,726.0,3200208.0,0,Home Mortgage,Debt Consolidation,8000.52,27.1,4.0,9.0,0.0,253612.0,323422.0,0.0,0.0
5b92d308-c25a-48f3-a9ae-ce6898420f12,58e2c365-b55b-43a9-a31f-e1c98a43cdd5,Fully Paid,268972.0,Long Term,746.0,644214.0,6,Home Mortgage,other,4992.63,23.4,26.0,6.0,0.0,159600.0,444246.0,0.0,0.0
2d6b05f6-da69-458c-9d96-7bc3da2aa4e5,531fc638-6e3e-41b4-b7a9-18d931aa97fd,Fully Paid,285098.0,Short Term,737.0,1186835.0,5,Home Mortgage,Debt Consolidation,30462.13,31.8,20.0,16.0,0.0,293930.0,418638.0,0.0,0.0
68fb1072-4ccc-45bc-bd0a-51cb3f53cc8a,8795f465-eed3-4759-808a-d0548519922b,Charged Off,470580.0,Long Term,668.0,978424.0,2,Home Mortgage,Other,8805.74,13.1,37.0,7.0,0.0,46683.0,156662.0,0.0,0.0
d039e1c5-e3c5-4d47-bf13-d4901ce6c2fe,0bc8e3f0-50d4-4ab3-bb8e-6b9506eb162e,Fully Paid,550396.0,Short Term,740.0,1330931.0,5,Rent,Debt Consolidation,29280.52,13.0,35.0,16.0,0.0,411863.0,715000.0,0.0,0.0
08cd8f61-977c-47ad-b9ef-ba7db216cd54,ef4689d2-e218-4bf5-8148-4a07ab6c462c,Charged Off,429748.0,Long Term,728.0,1577380.0,6,Home Mortgage,Debt Consolidation,21951.84,16.5,61.0,6.0,0.0,155895.0,214896.0,0.0,0.0
5192be45-6ec4-4b28-b25b-99c36ef920b2,c33677de-85f4-4542-b9a6-cf4d71ab5e74,Charged Off,262174.0,Short Term,689.0,1245051.0,10,Home Mortgage,Debt Consolidation,33616.13,17.8,13.0,17.0,0.0,370880.0,719334.0,0.0,0.0
ddf5516e-5b9d-45ed-9d1f-eb1a17599f77,09b628d4-3bc4-40c8-9b7f-11d02bdd0158,Fully Paid,331386.0,Short Term,746.0,1698106.0,6,Rent,Debt Consolidation,16414.86,19.0,7.0,11.0,0.0,298186.0,635844.0,0.0,0.0
edba3e9b-2c23-4716-a56f-f7039f238b35,0113c047-68f0-4742-bc75-b4b86fe057b7,Charged Off,388586.0,Long Term,651.0,1334788.0,10,Home Mortgage,Debt Consolidation,29587.94,24.3,20.0,11.0,0.0,561583.0,721710.0,0.0,0.0
9f7a90d7-0652-436f-96bf-c38eef8a26f0,47625576-6e96-4982-aa66-7680b563b99f,Fully Paid,258280.0,Short Term,735.0,953230.0,4,Home Mortgage,Debt Consolidation,14775.16,20.2,50.0,10.0,0.0,246924.0,353408.0,0.0,0.0
ce2c5ee8-05ec-4776-8ad4-7024f0077146,8bfa66a1-5c23-455a-bcc9-59bbbb75c87f,Fully Paid,132748.0,Short Term,748.0,1318334.0,10,Rent,Debt Consolidation,2559.87,21.5,58.0,15.0,0.0,60116.0,289982.0,0.0,0.0
ad39fcc1-ac70-4802-b2d0-3d8a1303b198,94be970b-7680-45e0-9071-c212c9cde710,Fully Paid,284350.0,Short Term,728.0,1587393.0,10,Home Mortgage,Debt Consolidation,20768.14,22.3,12.0,11.0,0.0,144438.0,248490.0,0.0,0.0
afa4b2ac-5bca-4009-939e-219480316489,809f4295-dfce-4a34-b8e4-4d28cc600823,Fully Paid,143726.0,Short Term,747.0,1527600.0,10,Rent,Debt Consolidation,12513.59,27.7,44.0,11.0,0.0,142196.0,1083236.0,0.0,0.0
9aa753d9-2144-4249-aa67-339080e8a42d,1890aaff-6a6c-44fc-80e0-737bd22fd668,Charged Off,124014.0,Short Term,738.0,1294489.0,10,Rent,Debt Consolidation,34843.34,20.3,37.0,16.0,0.0,302423.0,628672.0,0.0,0.0
36d83ad3-e124-41d4-a74a-709af297aae3,2f656f93-e672-4d37-9965-2b04dec86e67,Fully Paid,323642.0,Long Term,745.0,2496866.0,10,Home Mortgage,Debt Consolidation,35788.4,29.4,23.0,19.0,0.0,310023.0,690316.0,0.0,0.0
d392107d-ee3f-47ab-9ee2-58e871c748ea,9321b803-064d-4d2b-8668-d67ba08e44a9,Fully Paid,152482.0,Short Term,717.0,2050499.0,10,Home Mortgage,Debt Consolidation,30928.2,20.0,16.0,11.0,0.0,162051.0,400928.0,0.0,0.0
c1cd1726-7a43-4d5c-ac94-b50930ba7d25,4f0443f4-bf2b-45d8-b24c-34f8f8e71551,Charged Off,356532.0,Short Term,751.0,1635843.0,4,Rent,Debt Consolidation,32444.02,29.4,25.0,10.0,0.0,350911.0,741466.0,0.0,0.0
c6cc7ee5-dc24-4d7d-a10f-bf91c1ab1fb0,1610a5ad-484f-4892-8563-f29d5d392e7b,Fully Paid,354948.0,Short Term,713.0,851998.0,5,Home Mortgage,Debt Consolidation,25630.81,17.0,6.0,7.0,1.0,50673.0,142780.0,0.0,0.0
cd726f1a-4468-44d6-9623-5e33b8ad0734,f6c97f79-45f9-47e6-94f5-23c4ac915a53,Fully Paid,171908.0,Short Term,734.0,1262018.0,10,Home Mortgage,major_purchase,11042.8,20.0,50.0,8.0,0.0,69939.0,176022.0,0.0,0.0
46670e00-0115-487f-a67b-f02b61f912c8,2f738fb0-323a-4ff0-916c-4e28d7725a85,Fully Paid,272690.0,Short Term,699.0,966226.0,9,Home Mortgage,Debt Consolidation,21820.55,20.5,7.0,10.0,0.0,248235.0,313786.0,0.0,0.0
254ad9ab-adef-4fa9-a7f1-c598bf18234c,36ceb557-a4d8-4363-8d41-2fbbf1f91233,Charged Off,542718.0,Short Term,715.0,1397146.0,4,Home Mortgage,Debt Consolidation,26196.44,13.7,32.0,7.0,0.0,330182.0,419650.0,0.0,0.0
76dbd225-7a40-47a4-92fd-5758071a6eef,ebabb06a-f680-4b4d-b6a3-b87940567237,Fully Paid,397100.0,Long Term,672.0,910727.0,10,Home Mortgage,Debt Consolidation,13964.43,20.6,69.0,15.0,0.0,388588.0,688006.0,0.0,0.0
30066bf8-97fb-475f-8b50-0d402744b2d1,f1437928-3b7d-4d57-afef-adbc06cb4807,Fully Paid,261008.0,Short Term,725.0,644252.0,1,Own Home,Debt Consolidation,12402.06,17.5,21.0,8.0,0.0,98515.0,414788.0,0.0,0.0
952e1e08-6b1d-444e-9469-e95fbc7bd6ce,9c0faf80-f341-401a-b3b6-40109e71cf43,Fully Paid,335676.0,Short Term,702.0,1352876.0,3,Home Mortgage,Debt Consolidation,4171.26,20.0,47.0,3.0,0.0,426683.0,565928.0,0.0,0.0
b9ae37c2-7b07-4acf-8682-0cd87be2a383,30de54c7-1e52-428e-a2bc-3626466bf0fe,Fully Paid,170126.0,Short Term,712.0,847647.0,1,Home Mortgage,Debt Consolidation,20908.55,12.8,9.0,6.0,0.0,99351.0,139590.0,0.0,0.0
8cd24aaf-5a8f-412b-8fab-e24eb1194f01,fd8be3a1-0dd0-4b1c-980d-39c3a21f1315,Fully Paid,133012.0,Short Term,731.0,943445.0,2,Home Mortgage,Debt Consolidation,11478.47,14.5,48.0,7.0,0.0,99807.0,175890.0,0.0,0.0
1c4261ad-1760-4b09-8f95-c4a5f58ea2ac,069c9806-f748-47bc-98dc-8acc9ab60b40,Fully Paid,218592.0,Short Term,741.0,1227096.0,10,Home Mortgage,other,16770.16,15.6,18.0,9.0,0.0,476007.0,675444.0,0.0,0.0
b39a0191-4c2c-4fcf-b21b-bec8e9fb63d7,5c3faae4-c09b-429f-8755-4d22d577c55d,Fully Paid,221826.0,Short Term,709.0,785460.0,3,Rent,Debt Consolidation,2585.52,9.3,19.0,6.0,0.0,72941.0,383878.0,0.0,0.0
1cb65eb5-fe61-4509-8186-3837cf63db79,222d91db-7036-4a90-a2ee-c9d86e7b7410,Charged Off,403480.0,Short Term,732.0,1254475.0,5,Home Mortgage,Debt Consolidation,27807.45,25.9,46.0,19.0,0.0,258001.0,674366.0,0.0,0.0
1c740443-f16a-403b-b6b1-5ff921e90fa5,28cc9aae-d364-4a81-be4c-9d098618c481,Fully Paid,43758.0,Short Term,647.0,661409.0,6,Rent,Take a Trip,13338.38,17.9,15.0,8.0,1.0,68058.0,118140.0,0.0,0.0
1ccca2fd-2192-4d4b-8aa7-caa46fd1e433,9b18b26a-adea-4b7f-942f-15cade2a5d22,Charged Off,263692.0,Short Term,728.0,1081708.0,10,Home Mortgage,Debt Consolidation,18929.7,25.6,64.0,17.0,0.0,229786.0,635030.0,0.0,0.0
028b1720-ae2d-4a6d-b346-d0ea53eb415d,5f7acaea-382b-4e37-bd47-1c73ba9169df,Fully Paid,755766.0,Long Term,658.0,1864850.0,10,Home Mortgage,Debt Consolidation,27195.65,20.0,42.0,10.0,0.0,417145.0,557106.0,0.0,0.0
b8d9dcf6-6a6c-4d07-b514-fe215a6d6d03,3306daaa-2dfa-4f1c-aed6-985a95661b49,Charged Off,337040.0,Short Term,720.0,776188.0,8,Own Home,Debt Consolidation,17076.06,16.9,10.0,9.0,0.0,94810.0,199254.0,0.0,0.0
11c8829d-96a6-42bb-901d-d34ba1d1ee0f,23b7c558-5d59-44e3-82eb-491297aadde3,Fully Paid,335566.0,Short Term,730.0,1052106.0,10,Home Mortgage,Home Improvements,5988.23,22.7,51.0,11.0,0.0,234935.0,1062578.0,0.0,0.0
2e61db7b-2717-48b8-b986-28866b9806ee,83ee4089-1d70-4ec9-9685-160d9d7f0619,Charged Off,337744.0,Short Term,694.0,959500.0,2,Home Mortgage,Home Improvements,6932.34,15.8,72.0,14.0,0.0,129751.0,415008.0,0.0,0.0
b94eff61-0178-4174-90b1-3c78ae0136ae,d64ca099-2ff4-4ed6-b5f9-d391fbfee4cd,Fully Paid,217382.0,Short Term,739.0,1220313.0,10,Home Mortgage,Debt Consolidation,27558.55,17.0,70.0,16.0,0.0,213199.0,456302.0,0.0,0.0
144a683b-16d4-4082-95d2-f148febd2156,c9174a53-d103-4860-a426-40891f3b14cf,Fully Paid,99462.0,Short Term,739.0,477242.0,10,Own Home,Debt Consolidation,3360.53,30.2,20.0,9.0,0.0,104652.0,285120.0,0.0,0.0
19a15f1e-633f-40d8-a62b-d3583bdaa1bc,331178a5-c9dc-401f-bb23-f0fdd41d633f,Fully Paid,272118.0,Short Term,740.0,1246989.0,10,Home Mortgage,Debt Consolidation,10391.48,15.4,68.0,6.0,0.0,145502.0,382008.0,0.0,0.0
132dfcfa-1e20-4eb6-a817-358018a378c5,ae95aeb8-5f82-4e2e-8b8a-f954b7c69a68,Fully Paid,146850.0,Short Term,699.0,1060884.0,5,Home Mortgage,Debt Consolidation,21394.57,10.3,61.0,12.0,0.0,169594.0,236874.0,0.0,0.0
51f5dd67-2d7e-4165-ac36-277d3267f695,7e49fc92-1a43-44be-a5c9-9a55b5805615,Fully Paid,110374.0,Short Term,718.0,629128.0,3,Rent,Debt Consolidation,12635.0,17.9,4.0,10.0,0.0,65531.0,132396.0,0.0,0.0
9b04e58e-b8c0-4385-8433-6fa89a0f0f6a,a12d3670-7a01-4c9b-853a-2a0726543595,Fully Paid,106194.0,Short Term,736.0,2674896.0,2,Rent,Debt Consolidation,24074.14,25.1,6.0,17.0,0.0,98534.0,606870.0,0.0,0.0
c7fe9dfa-cf6d-488c-a0e2-fc97e2043374,40fe0b4c-2a39-4522-8d15-19cdbc066755,Charged Off,180664.0,Short Term,739.0,1393080.0,10,Home Mortgage,Debt Consolidation,21244.47,16.0,7.0,12.0,0.0,141816.0,242902.0,0.0,0.0
683688a5-c348-4b8f-8dd4-e751c6d456b7,9d3d09a5-a800-4810-bd27-7a85f77756cc,Fully Paid,157806.0,Short Term,724.0,757188.0,6,Home Mortgage,Debt Consolidation,11736.49,7.6,37.0,7.0,0.0,94126.0,138138.0,0.0,0.0
fbd35ce8-1599-4baf-98ae-2e63c3c7820e,a32d1990-89ca-488a-b6a8-15b7e5ded8aa,Fully Paid,132066.0,Short Term,747.0,1615817.0,7,Home Mortgage,Debt Consolidation,31238.85,17.5,3.0,13.0,0.0,115691.0,425282.0,0.0,0.0
aa3d9ed3-8233-471a-bc9a-30f5609f5224,00a448d5-dce0-4908-8056-4e75cd18807d,Fully Paid,150018.0,Short Term,746.0,1507688.0,6,Home Mortgage,Debt Consolidation,13192.27,18.7,16.0,13.0,0.0,119833.0,231264.0,0.0,0.0
e7439836-d971-4f2d-8e71-9f6b2d3422ff,93d53fab-62a4-4365-97e0-c3dd7d68a97c,Fully Paid,404118.0,Short Term,743.0,1440447.0,10,Home Mortgage,Debt Consolidation,30729.46,17.8,5.0,14.0,0.0,476292.0,567974.0,0.0,0.0
39a6286a-b5e7-4583-a59c-15146915769d,96b20555-d63d-4cbd-ad27-d752033f10f7,Fully Paid,659340.0,Long Term,707.0,1898100.0,3,Rent,Debt Consolidation,32425.78,15.0,23.0,17.0,0.0,391780.0,738826.0,0.0,0.0
9c86a603-7568-4118-9c0e-46f809dc93f7,0d7652ce-69c5-4b64-9150-2a291e630bd3,Fully Paid,520080.0,Long Term,718.0,2620100.0,7,Home Mortgage,Debt Consolidation,25546.07,10.7,51.0,9.0,0.0,277362.0,478610.0,0.0,0.0
e4288eec-583d-43fb-a493-e584728f812a,6dcec050-2821-4654-818f-48f51603c437,Charged Off,464134.0,Long Term,641.0,1117314.0,10,Home Mortgage,Debt Consolidation,21042.69,15.7,12.0,6.0,0.0,481061.0,635866.0,0.0,0.0
326ae4f2-01f4-4a1e-a10b-2b7c5272c127,5a0ecabe-be9f-4f1c-9c29-9c18845ae8cc,Charged Off,404272.0,Short Term,745.0,867445.0,8,Home Mortgage,Debt Consolidation,12650.2,11.4,17.0,16.0,0.0,292885.0,991584.0,0.0,0.0
17332e85-ff3e-4ef8-abe5-d52213bd364b,76700f0f-c1f3-4a30-8e35-da334bef1273,Fully Paid,302984.0,Short Term,696.0,1812961.0,2,Rent,Debt Consolidation,31726.77,15.7,27.0,7.0,0.0,224808.0,382800.0,0.0,0.0
24f9d2c6-452a-4b2a-996d-badb6f6de6ad,45f3c84e-0908-4028-a591-2e4acf99eb6f,Charged Off,127160.0,Short Term,732.0,1308454.0,4,Rent,Debt Consolidation,16900.88,13.0,44.0,5.0,0.0,46056.0,84392.0,0.0,0.0
4eb44d37-c290-4fa4-aacd-62feb018b18a,89cf4206-ff81-4706-b834-7049dd46408b,Fully Paid,219670.0,Short Term,734.0,958170.0,0,Rent,Debt Consolidation,14851.73,20.2,73.0,8.0,0.0,136059.0,166342.0,0.0,0.0
bddf9008-4f08-4c0c-ab97-7413037641a7,56bee86a-5136-4704-aa19-7aadb1cb18f3,Charged Off,776864.0,Short Term,722.0,1686877.0,4,Home Mortgage,Home Improvements,12412.51,13.0,35.0,11.0,0.0,149910.0,545820.0,0.0,0.0
939239eb-4b2b-459a-95d5-8d71e1e2362c,0cf58a23-56fa-4c43-8199-960267ac4163,Fully Paid,498674.0,Short Term,732.0,1359526.0,10,Home Mortgage,Debt Consolidation,20619.56,24.5,13.0,13.0,0.0,561070.0,906070.0,0.0,0.0
